param L := 750;

set MODULI := M1 M2 M3 M4 M5 M6 M7 M8 M9 M10 M11 M12 M13 M14 M15 M16 M17 M18 M19 M20 M21 M22 M23 M24 M25 M26 M27 M28 M29 M30 M31 M32 M33 M34 M35 M36 M37 M38 M39 M40 M41 M42 M43 M44 M45 M46 M47 M48 M49 M50 ;

param d :=
  M1 5
  M2 1
  M3 9
  M4 3
  M5 5
  M6 5
  M7 2
  M8 4
  M9 6
  M10 6
  M11 3
  M12 6
  M13 1
  M14 10
  M15 8
  M16 10
  M17 1
  M18 3
  M19 9
  M20 9
  M21 2
  M22 2
  M23 2
  M24 2
  M25 9
  M26 10
  M27 7
  M28 9
  M29 2
  M30 7
  M31 8
  M32 8
  M33 10
  M34 10
  M35 7
  M36 7
  M37 4
  M38 7
  M39 1
  M40 3
  M41 6
  M42 6
  M43 5
  M44 10
  M45 9
  M46 5
  M47 4
  M48 8
  M49 2
  M50 6
;

param l :=
  M1 45
  M2 32
  M3 17
  M4 19
  M5 39
  M6 14
  M7 29
  M8 45
  M9 10
  M10 24
  M11 47
  M12 21
  M13 29
  M14 13
  M15 40
  M16 14
  M17 11
  M18 14
  M19 11
  M20 33
  M21 36
  M22 19
  M23 40
  M24 20
  M25 11
  M26 29
  M27 41
  M28 32
  M29 31
  M30 36
  M31 46
  M32 45
  M33 13
  M34 22
  M35 12
  M36 48
  M37 16
  M38 48
  M39 50
  M40 17
  M41 31
  M42 38
  M43 10
  M44 31
  M45 13
  M46 29
  M47 13
  M48 40
  M49 21
  M50 35
;
